symbol,open_time,close_time,open,high,low,close,volume
BTCUSDT,2023-06-08 01:00:00,2023-06-08 04:59:59,26444.68000000,26504.94000000,26368.04000000,26432.00000000,3204.53640000
BTCUSDT,2023-06-08 05:00:00,2023-06-08 08:59:59,26432.01000000,26810.00000000,26300.00000000,26721.68000000,10657.94023000
BTCUSDT,2023-06-08 09:00:00,2023-06-08 12:59:59,26721.69000000,26732.24000000,26414.02000000,26539.90000000,5458.16496000
BTCUSDT,2023-06-08 13:00:00,2023-06-08 16:59:59,26539.86000000,26649.97000000,26488.01000000,26498.61000000,2810.87608000
BTCUSDT,2023-06-08 17:00:00,2023-06-08 20:59:59,26498.62000000,26596.58000000,26269.91000000,26483.70000000,5322.52752000
BTCUSDT,2023-06-08 21:00:00,2023-06-09 00:59:59,26483.69000000,26576.55000000,26424.35000000,26493.43000000,3615.92481000
BTCUSDT,2023-06-09 01:00:00,2023-06-09 04:59:59,26493.44000000,26685.43000000,26491.66000000,26610.19000000,4887.18214000
BTCUSDT,2023-06-09 05:00:00,2023-06-09 08:59:59,26610.18000000,26783.33000000,26452.86000000,26477.37000000,7205.62060000
BTCUSDT,2023-06-09 09:00:00,2023-06-09 12:59:59,26477.36000000,26529.54000000,26383.05000000,26407.15000000,4445.40191000
BTCUSDT,2023-06-09 13:00:00,2023-06-09 16:59:59,26407.15000000,26500.00000000,26397.11000000,26477.81000000,2458.05272000
BTCUSDT,2023-06-09 17:00:00,2023-06-09 20:59:59,26477.80000000,26533.87000000,26266.00000000,26323.07000000,5021.65979000
BTCUSDT,2023-06-09 21:00:00,2023-06-10 00:59:59,26323.07000000,26349.17000000,25456.41000000,25651.09000000,28094.05597000
BTCUSDT,2023-06-10 01:00:00,2023-06-10 04:59:59,25651.08000000,25750.25000000,25561.25000000,25731.40000000,7165.46892000
BTCUSDT,2023-06-10 05:00:00,2023-06-10 08:59:59,25731.41000000,25731.41000000,25572.94000000,25628.80000000,5268.77063000
BTCUSDT,2023-06-10 09:00:00,2023-06-10 12:59:59,25628.81000000,26154.00000000,25358.00000000,25750.00000000,14974.92299000
BTCUSDT,2023-06-10 13:00:00,2023-06-10 16:59:59,25750.01000000,25932.02000000,25679.59000000,25841.21000000,4419.72278000
BTCUSDT,2023-06-10 17:00:00,2023-06-10 20:59:59,25841.22000000,25864.32000000,25695.00000000,25727.51000000,4218.10619000
BTCUSDT,2023-06-10 21:00:00,2023-06-11 00:59:59,25727.51000000,25834.59000000,25634.70000000,25741.33000000,3668.97441000
BTCUSDT,2023-06-11 01:00:00,2023-06-11 04:59:59,25741.32000000,25842.44000000,25695.00000000,25796.06000000,3776.68664000
BTCUSDT,2023-06-11 05:00:00,2023-06-11 08:59:59,25796.05000000,25806.11000000,25672.68000000,25751.36000000,4082.10621000
BTCUSDT,2023-06-11 09:00:00,2023-06-11 12:59:59,25751.36000000,26106.66000000,25738.07000000,26030.89000000,8314.30254000
BTCUSDT,2023-06-11 13:00:00,2023-06-11 16:59:59,26030.89000000,26206.88000000,25745.03000000,25925.55000000,5954.11996000
BTCUSDT,2023-06-11 17:00:00,2023-06-11 20:59:59,25925.54000000,26028.50000000,25602.11000000,25791.29000000,6665.93933000
BTCUSDT,2023-06-11 21:00:00,2023-06-12 00:59:59,25791.29000000,25905.63000000,25744.06000000,25802.98000000,3896.06919000
BTCUSDT,2023-06-12 01:00:00,2023-06-12 04:59:59,25802.97000000,26106.48000000,25780.00000000,25988.83000000,5833.76222000
BTCUSDT,2023-06-12 05:00:00,2023-06-12 08:59:59,25988.82000000,25993.60000000,25734.47000000,25824.63000000,5467.66761000
BTCUSDT,2023-06-12 09:00:00,2023-06-12 12:59:59,25824.63000000,25966.18000000,25652.04000000,25824.23000000,5214.59630000
BTCUSDT,2023-06-12 13:00:00,2023-06-12 16:59:59,25824.23000000,25970.05000000,25804.30000000,25905.19000000,2822.47428000
BTCUSDT,2023-06-12 17:00:00,2023-06-12 20:59:59,25905.20000000,26157.99000000,25818.07000000,26063.85000000,6646.96440000
BTCUSDT,2023-06-12 21:00:00,2023-06-13 00:59:59,26063.85000000,26133.03000000,25973.70000000,26073.92000000,3654.18194000
BTCUSDT,2023-06-13 01:00:00,2023-06-13 04:59:59,26073.91000000,26272.25000000,26060.77000000,26191.81000000,7274.19395000
BTCUSDT,2023-06-13 05:00:00,2023-06-13 08:59:59,26191.81000000,26433.21000000,25712.57000000,25759.54000000,15947.44516000
BTCUSDT,2023-06-13 09:00:00,2023-06-13 12:59:59,25759.54000000,25978.37000000,25739.38000000,25902.84000000,4582.14533000
BTCUSDT,2023-06-13 13:00:00,2023-06-13 16:59:59,25902.83000000,25959.26000000,25808.10000000,25934.25000000,2960.67775000
BTCUSDT,2023-06-13 17:00:00,2023-06-13 20:59:59,25934.24000000,26055.99000000,25911.60000000,25985.07000000,3250.77130000
BTCUSDT,2023-06-13 21:00:00,2023-06-14 00:59:59,25985.06000000,26005.36000000,25837.13000000,25897.72000000,3115.61030000
BTCUSDT,2023-06-14 01:00:00,2023-06-14 04:59:59,25897.71000000,26028.58000000,25885.35000000,25975.71000000,3129.69928000
BTCUSDT,2023-06-14 05:00:00,2023-06-14 08:59:59,25975.71000000,26085.33000000,25927.22000000,25986.75000000,4693.52887000
BTCUSDT,2023-06-14 09:00:00,2023-06-14 12:59:59,25986.74000000,26098.00000000,25753.38000000,25874.59000000,8531.61707000
BTCUSDT,2023-06-14 13:00:00,2023-06-14 16:59:59,25874.58000000,25879.69000000,24820.56000000,25128.60000000,22356.08926000
BTCUSDT,2023-06-14 17:00:00,2023-06-14 20:59:59,25128.60000000,25206.52000000,25030.01000000,25065.35000000,4255.38633000
BTCUSDT,2023-06-14 21:00:00,2023-06-15 00:59:59,25065.35000000,25072.35000000,24872.35000000,24983.80000000,7733.13657000
BTCUSDT,2023-06-15 01:00:00,2023-06-15 04:59:59,24983.81000000,25050.00000000,24800.00000000,25014.97000000,8784.77975000
BTCUSDT,2023-06-15 05:00:00,2023-06-15 08:59:59,25014.97000000,25108.54000000,24921.11000000,24959.95000000,8435.03230000
BTCUSDT,2023-06-15 09:00:00,2023-06-15 12:59:59,24959.96000000,25518.49000000,24929.00000000,25455.49000000,9617.56919000
BTCUSDT,2023-06-15 13:00:00,2023-06-15 16:59:59,25455.49000000,25759.01000000,25220.25000000,25598.49000000,9838.95649000
BTCUSDT,2023-06-15 17:00:00,2023-06-15 20:59:59,25598.49000000,25606.59000000,25440.39000000,25561.74000000,3915.20068000
BTCUSDT,2023-06-15 21:00:00,2023-06-16 00:59:59,25561.75000000,25629.73000000,25475.84000000,25537.01000000,4070.48779000
BTCUSDT,2023-06-16 01:00:00,2023-06-16 04:59:59,25537.00000000,25624.38000000,25462.03000000,25474.51000000,5108.24521000
BTCUSDT,2023-06-16 05:00:00,2023-06-16 08:59:59,25474.51000000,25896.78000000,25175.56000000,25840.01000000,12940.05194000
BTCUSDT,2023-06-16 09:00:00,2023-06-16 12:59:59,25840.00000000,26518.00000000,25774.02000000,26382.43000000,20866.29228000
BTCUSDT,2023-06-16 13:00:00,2023-06-16 16:59:59,26382.43000000,26464.58000000,26287.97000000,26345.00000000,4696.63872000
BTCUSDT,2023-06-16 17:00:00,2023-06-16 20:59:59,26345.01000000,26372.40000000,26181.00000000,26262.16000000,3497.08278000
BTCUSDT,2023-06-16 21:00:00,2023-06-17 00:59:59,26262.17000000,26839.99000000,26246.00000000,26593.57000000,9565.95016000
BTCUSDT,2023-06-17 01:00:00,2023-06-17 04:59:59,26593.58000000,26657.09000000,26473.50000000,26507.76000000,4665.11979000
BTCUSDT,2023-06-17 05:00:00,2023-06-17 08:59:59,26507.75000000,26585.48000000,26311.00000000,26410.82000000,5426.02563000
BTCUSDT,2023-06-17 09:00:00,2023-06-17 12:59:59,26410.82000000,26538.37000000,26378.95000000,26475.30000000,2713.13332000
BTCUSDT,2023-06-17 13:00:00,2023-06-17 16:59:59,26475.31000000,26595.13000000,26465.42000000,26516.99000000,1974.90782000
BTCUSDT,2023-06-17 17:00:00,2023-06-17 20:59:59,26516.99000000,26548.63000000,26378.98000000,26548.45000000,2397.66907000
BTCUSDT,2023-06-17 21:00:00,2023-06-18 00:59:59,26548.46000000,26680.00000000,26472.03000000,26584.98000000,4069.09898000
BTCUSDT,2023-06-18 01:00:00,2023-06-18 04:59:59,26584.99000000,26596.00000000,26456.83000000,26500.00000000,2525.69386000
BTCUSDT,2023-06-18 05:00:00,2023-06-18 08:59:59,26500.00000000,26573.35000000,26444.00000000,26562.09000000,3559.38335000
BTCUSDT,2023-06-18 09:00:00,2023-06-18 12:59:59,26562.09000000,26657.99000000,26525.99000000,26650.00000000,2834.31150000
BTCUSDT,2023-06-18 13:00:00,2023-06-18 16:59:59,26650.01000000,26700.00000000,26255.85000000,26339.97000000,6152.15346000
BTCUSDT,2023-06-18 17:00:00,2023-06-18 20:59:59,26339.98000000,26469.58000000,26256.61000000,26403.36000000,2818.66359000
BTCUSDT,2023-06-18 21:00:00,2023-06-19 00:59:59,26403.36000000,26478.87000000,26369.00000000,26428.01000000,2925.34742000
BTCUSDT,2023-06-19 01:00:00,2023-06-19 04:59:59,26428.00000000,26459.18000000,26364.40000000,26447.73000000,2824.90303000
BTCUSDT,2023-06-19 05:00:00,2023-06-19 08:59:59,26447.73000000,26576.87000000,26348.01000000,26444.00000000,5446.90953000
BTCUSDT,2023-06-19 09:00:00,2023-06-19 12:59:59,26443.99000000,27068.09000000,26308.45000000,26682.28000000,16596.08384000
BTCUSDT,2023-06-19 13:00:00,2023-06-19 16:59:59,26682.29000000,26859.36000000,26652.19000000,26844.35000000,5260.75233000
BTCUSDT,2023-06-19 17:00:00,2023-06-19 20:59:59,26844.35000000,27179.03000000,26798.68000000,26896.52000000,7510.40809000
BTCUSDT,2023-06-19 21:00:00,2023-06-20 00:59:59,26896.53000000,27033.24000000,26755.00000000,26832.44000000,5125.51154000
BTCUSDT,2023-06-20 01:00:00,2023-06-20 04:59:59,26832.45000000,26912.00000000,26702.47000000,26907.99000000,4550.36223000
BTCUSDT,2023-06-20 05:00:00,2023-06-20 08:59:59,26907.99000000,27134.73000000,26652.00000000,27071.93000000,8935.82439000
BTCUSDT,2023-06-20 09:00:00,2023-06-20 12:59:59,27071.94000000,28140.00000000,27001.73000000,27982.77000000,30469.11578000
BTCUSDT,2023-06-20 13:00:00,2023-06-20 16:59:59,27982.77000000,28402.74000000,27872.00000000,28307.99000000,13075.73322000
BTCUSDT,2023-06-20 17:00:00,2023-06-20 20:59:59,28308.00000000,29088.09000000,28257.99000000,28711.15000000,17152.45801000
BTCUSDT,2023-06-20 21:00:00,2023-06-21 00:59:59,28711.15000000,29005.00000000,28680.00000000,28872.28000000,11260.27734000
BTCUSDT,2023-06-21 01:00:00,2023-06-21 04:59:59,28872.28000000,29221.99000000,28787.70000000,28930.00000000,11143.04259000
BTCUSDT,2023-06-21 05:00:00,2023-06-21 08:59:59,28930.00000000,30000.00000000,28875.81000000,29851.58000000,27907.23239000
BTCUSDT,2023-06-21 09:00:00,2023-06-21 12:59:59,29851.58000000,30800.00000000,29763.37000000,30112.03000000,32165.45866000
BTCUSDT,2023-06-21 13:00:00,2023-06-21 16:59:59,30112.02000000,30195.77000000,29800.00000000,29993.89000000,9297.93513000
BTCUSDT,2023-06-21 17:00:00,2023-06-21 20:59:59,29993.89000000,30500.00000000,29891.15000000,30296.01000000,10104.59967000
BTCUSDT,2023-06-21 21:00:00,2023-06-22 00:59:59,30296.00000000,30350.00000000,30010.00000000,30100.75000000,7689.18523000
BTCUSDT,2023-06-22 01:00:00,2023-06-22 04:59:59,30100.75000000,30244.00000000,29840.09000000,29928.00000000,10681.90715000
BTCUSDT,2023-06-22 05:00:00,2023-06-22 08:59:59,29928.01000000,30351.14000000,29525.61000000,29850.65000000,16896.20667000
BTCUSDT,2023-06-22 09:00:00,2023-06-22 12:59:59,29850.65000000,30234.83000000,29821.50000000,30213.11000000,8943.57285000
BTCUSDT,2023-06-22 13:00:00,2023-06-22 16:59:59,30213.11000000,30256.76000000,29880.00000000,29884.92000000,4739.09303000
BTCUSDT,2023-06-22 17:00:00,2023-06-22 20:59:59,29884.92000000,30054.00000000,29800.00000000,30007.96000000,4581.18928000
BTCUSDT,2023-06-22 21:00:00,2023-06-23 00:59:59,30007.97000000,30082.25000000,29904.29000000,29931.99000000,4355.16293000
BTCUSDT,2023-06-23 01:00:00,2023-06-23 04:59:59,29932.00000000,30195.00000000,29906.71000000,30140.87000000,6057.11746000
BTCUSDT,2023-06-23 05:00:00,2023-06-23 08:59:59,30140.86000000,31400.00000000,29911.07000000,31238.00000000,26083.48619000
BTCUSDT,2023-06-23 09:00:00,2023-06-23 12:59:59,31238.01000000,31431.94000000,30615.33000000,30880.87000000,25886.97674000
BTCUSDT,2023-06-23 13:00:00,2023-06-23 16:59:59,30880.88000000,30950.00000000,30453.10000000,30688.50000000,6967.96375000
BTCUSDT,2023-06-23 17:00:00,2023-06-23 20:59:59,30688.51000000,30794.11000000,30410.00000000,30730.01000000,6049.00866000
BTCUSDT,2023-06-23 21:00:00,2023-06-24 00:59:59,30730.00000000,30788.00000000,30552.01000000,30567.58000000,3587.21749000
BTCUSDT,2023-06-24 01:00:00,2023-06-24 04:59:59,30567.58000000,30742.73000000,30552.78000000,30684.38000000,3478.09199000
BTCUSDT,2023-06-24 05:00:00,2023-06-24 08:59:59,30684.37000000,30800.00000000,30282.07000000,30398.71000000,7419.33976000
BTCUSDT,2023-06-24 09:00:00,2023-06-24 12:59:59,30398.72000000,30709.36000000,30250.00000000,30627.84000000,6143.31292000
BTCUSDT,2023-06-24 13:00:00,2023-06-24 16:59:59,30627.84000000,30627.85000000,30408.95000000,30527.43000000,3836.33053000
BTCUSDT,2023-06-24 17:00:00,2023-06-24 20:59:59,30527.44000000,30783.68000000,30465.41000000,30748.46000000,3538.22628000
BTCUSDT,2023-06-24 21:00:00,2023-06-25 00:59:59,30748.46000000,31046.01000000,30666.87000000,30723.78000000,8518.57452000
BTCUSDT,2023-06-25 01:00:00,2023-06-25 04:59:59,30723.78000000,30761.70000000,30584.51000000,30716.03000000,3922.90014000
BTCUSDT,2023-06-25 05:00:00,2023-06-25 08:59:59,30716.03000000,30739.80000000,30462.00000000,30585.16000000,5838.88060000
BTCUSDT,2023-06-25 09:00:00,2023-06-25 12:59:59,30585.16000000,30655.11000000,30328.00000000,30429.78000000,4871.42995000
BTCUSDT,2023-06-25 13:00:00,2023-06-25 16:59:59,30429.78000000,30571.89000000,30277.49000000,30462.66000000,3533.43652000
BTCUSDT,2023-06-25 17:00:00,2023-06-25 20:59:59,30462.67000000,30550.00000000,29963.60000000,30296.36000000,9207.88051000
BTCUSDT,2023-06-25 21:00:00,2023-06-26 00:59:59,30296.35000000,30580.00000000,30164.79000000,30404.29000000,6806.54660000
BTCUSDT,2023-06-26 01:00:00,2023-06-26 04:59:59,30404.28000000,30428.36000000,30130.00000000,30322.89000000,5433.69289000
BTCUSDT,2023-06-26 05:00:00,2023-06-26 08:59:59,30322.89000000,30666.00000000,30257.02000000,30419.62000000,9096.84715000
BTCUSDT,2023-06-26 09:00:00,2023-06-26 12:59:59,30419.63000000,30432.00000000,29930.00000000,30243.97000000,11221.92192000
BTCUSDT,2023-06-26 13:00:00,2023-06-26 16:59:59,30243.97000000,30290.00000000,30099.00000000,30267.99000000,3413.52582000
BTCUSDT,2023-06-26 17:00:00,2023-06-26 20:59:59,30267.99000000,30496.88000000,30226.17000000,30371.57000000,4890.13774000
BTCUSDT,2023-06-26 21:00:00,2023-06-27 00:59:59,30371.56000000,30470.80000000,30233.58000000,30411.22000000,4152.72217000
BTCUSDT,2023-06-27 01:00:00,2023-06-27 04:59:59,30411.23000000,30786.99000000,30336.00000000,30729.10000000,8932.93349000
BTCUSDT,2023-06-27 05:00:00,2023-06-27 08:59:59,30729.09000000,30994.97000000,30383.00000000,30498.74000000,13404.27576000
BTCUSDT,2023-06-27 09:00:00,2023-06-27 12:59:59,30498.74000000,30769.96000000,30455.50000000,30648.03000000,7509.05985000
BTCUSDT,2023-06-27 13:00:00,2023-06-27 16:59:59,30648.03000000,30736.24000000,30554.09000000,30692.44000000,3810.51256000
BTCUSDT,2023-06-27 17:00:00,2023-06-27 20:59:59,30692.44000000,30709.74000000,30336.36000000,30452.75000000,5422.85000000
BTCUSDT,2023-06-27 21:00:00,2023-06-28 00:59:59,30452.74000000,30488.83000000,30155.75000000,30186.13000000,6169.86931000
BTCUSDT,2023-06-28 01:00:00,2023-06-28 04:59:59,30186.14000000,30388.00000000,30150.98000000,30310.73000000,4469.60145000
BTCUSDT,2023-06-28 05:00:00,2023-06-28 08:59:59,30310.73000000,30490.86000000,30009.00000000,30411.06000000,10958.22627000
BTCUSDT,2023-06-28 09:00:00,2023-06-28 12:59:59,30411.07000000,30466.36000000,29858.80000000,30100.00000000,9490.07497000
BTCUSDT,2023-06-28 13:00:00,2023-06-28 16:59:59,30099.99000000,30218.55000000,29948.82000000,30077.41000000,3952.89737000
BTCUSDT,2023-06-28 17:00:00,2023-06-28 20:59:59,30077.40000000,30245.90000000,30049.98000000,30176.00000000,2950.73551000
BTCUSDT,2023-06-28 21:00:00,2023-06-29 00:59:59,30176.00000000,30421.48000000,30141.05000000,30340.29000000,3650.28435000
BTCUSDT,2023-06-29 01:00:00,2023-06-29 04:59:59,30340.29000000,30750.00000000,30337.23000000,30670.94000000,9512.82089000
BTCUSDT,2023-06-29 05:00:00,2023-06-29 08:59:59,30670.95000000,30843.98000000,30400.00000000,30478.80000000,10056.97009000
BTCUSDT,2023-06-29 09:00:00,2023-06-29 12:59:59,30478.79000000,30663.37000000,30416.63000000,30584.99000000,5567.68530000
BTCUSDT,2023-06-29 13:00:00,2023-06-29 16:59:59,30584.99000000,30639.90000000,30250.00000000,30447.31000000,4592.13289000
BTCUSDT,2023-06-29 17:00:00,2023-06-29 20:59:59,30447.31000000,30883.68000000,30347.17000000,30745.05000000,7913.86236000
BTCUSDT,2023-06-29 21:00:00,2023-06-30 00:59:59,30745.06000000,31282.00000000,30610.01000000,30765.09000000,15308.46395000
BTCUSDT,2023-06-30 01:00:00,2023-06-30 04:59:59,30765.10000000,30963.20000000,30717.50000000,30910.01000000,6842.23429000
BTCUSDT,2023-06-30 05:00:00,2023-06-30 08:59:59,30910.01000000,31137.36000000,29500.00000000,30067.72000000,36336.67800000
BTCUSDT,2023-06-30 09:00:00,2023-06-30 12:59:59,30067.72000000,30748.08000000,29925.50000000,30372.36000000,18843.02962000
BTCUSDT,2023-06-30 13:00:00,2023-06-30 16:59:59,30372.37000000,30544.44000000,30340.46000000,30472.00000000,4174.80796000
BTCUSDT,2023-06-30 17:00:00,2023-06-30 20:59:59,30471.99000000,30534.74000000,30375.85000000,30398.01000000,4008.04076000
BTCUSDT,2023-06-30 21:00:00,2023-07-01 00:59:59,30398.02000000,30472.69000000,30320.57000000,30459.88000000,3285.51834000
BTCUSDT,2023-07-01 01:00:00,2023-07-01 04:59:59,30459.87000000,30600.00000000,30420.77000000,30523.02000000,2775.74430000
BTCUSDT,2023-07-01 05:00:00,2023-07-01 08:59:59,30523.02000000,30661.60000000,30503.94000000,30572.58000000,3801.28671000
BTCUSDT,2023-07-01 09:00:00,2023-07-01 12:59:59,30572.59000000,30633.92000000,30543.99000000,30609.51000000,2240.42090000
BTCUSDT,2023-07-01 13:00:00,2023-07-01 16:59:59,30609.51000000,30612.68000000,30548.88000000,30585.90000000,1390.73974000
BTCUSDT,2023-07-01 17:00:00,2023-07-01 20:59:59,30585.90000000,30649.99000000,30463.16000000,30509.31000000,3211.40133000
BTCUSDT,2023-07-01 21:00:00,2023-07-02 00:59:59,30509.30000000,30553.17000000,30470.01000000,30513.01000000,2300.42674000
BTCUSDT,2023-07-02 01:00:00,2023-07-02 04:59:59,30513.01000000,30552.00000000,30484.00000000,30544.74000000,1915.72134000
BTCUSDT,2023-07-02 05:00:00,2023-07-02 08:59:59,30544.74000000,30628.00000000,30155.00000000,30498.01000000,5741.64801000
BTCUSDT,2023-07-02 09:00:00,2023-07-02 12:59:59,30498.00000000,30693.14000000,30366.65000000,30557.74000000,4005.03205000
BTCUSDT,2023-07-02 13:00:00,2023-07-02 16:59:59,30557.74000000,30791.00000000,30425.47000000,30617.03000000,6112.18072000
BTCUSDT,2023-07-02 17:00:00,2023-07-02 20:59:59,30617.02000000,30800.01000000,30587.77000000,30756.65000000,3617.65215000
BTCUSDT,2023-07-02 21:00:00,2023-07-03 00:59:59,30756.65000000,30795.80000000,30606.00000000,30667.19000000,4529.14702000
BTCUSDT,2023-07-03 01:00:00,2023-07-03 04:59:59,30667.19000000,30700.92000000,30583.01000000,30625.22000000,5651.32270000
BTCUSDT,2023-07-03 05:00:00,2023-07-03 08:59:59,30625.22000000,31170.00000000,30570.27000000,31068.64000000,11506.76313000
BTCUSDT,2023-07-03 09:00:00,2023-07-03 12:59:59,31068.64000000,31380.00000000,30800.80000000,31255.84000000,12496.68998000
BTCUSDT,2023-07-03 13:00:00,2023-07-03 16:59:59,31255.83000000,31299.16000000,30900.00000000,31156.20000000,5960.06813000
BTCUSDT,2023-07-03 17:00:00,2023-07-03 20:59:59,31156.20000000,31350.69000000,31096.48000000,31195.69000000,5915.60031000
BTCUSDT,2023-07-03 21:00:00,2023-07-04 00:59:59,31195.68000000,31212.26000000,30879.29000000,30911.41000000,6224.06500000
BTCUSDT,2023-07-04 01:00:00,2023-07-04 04:59:59,30911.40000000,31080.00000000,30867.68000000,31067.99000000,4279.90524000
BTCUSDT,2023-07-04 05:00:00,2023-07-04 08:59:59,31067.99000000,31080.00000000,30886.00000000,30964.37000000,5117.54936000
