symbol,open_time,close_time,open,high,low,close,volume
BTCUSDT,2022-03-16 01:00:00,2022-03-16 04:59:59,39581.01000000,40731.30000000,39563.63000000,40521.60000000,12080.41639000
BTCUSDT,2022-03-16 05:00:00,2022-03-16 08:59:59,40521.60000000,41194.60000000,40252.06000000,40611.67000000,11683.65246000
BTCUSDT,2022-03-16 09:00:00,2022-03-16 12:59:59,40611.67000000,40950.00000000,39311.53000000,40880.17000000,23724.79742000
BTCUSDT,2022-03-16 13:00:00,2022-03-16 16:59:59,40880.17000000,41471.36000000,40766.19000000,41114.00000000,8583.96787000
BTCUSDT,2022-03-16 17:00:00,2022-03-16 20:59:59,41114.01000000,41393.01000000,40820.00000000,41014.71000000,5566.36553000
BTCUSDT,2022-03-16 21:00:00,2022-03-17 00:59:59,41014.71000000,41478.82000000,40543.52000000,40726.05000000,7810.93850000
BTCUSDT,2022-03-17 01:00:00,2022-03-17 04:59:59,40726.06000000,40899.92000000,40500.00000000,40748.51000000,5658.62207000
BTCUSDT,2022-03-17 05:00:00,2022-03-17 08:59:59,40748.50000000,41233.27000000,40704.89000000,40798.56000000,9003.23037000
BTCUSDT,2022-03-17 09:00:00,2022-03-17 12:59:59,40798.56000000,40890.11000000,40565.39000000,40871.85000000,5007.97847000
BTCUSDT,2022-03-17 13:00:00,2022-03-17 16:59:59,40871.86000000,41068.90000000,40639.77000000,40917.90000000,4142.24593000
BTCUSDT,2022-03-17 17:00:00,2022-03-17 20:59:59,40917.89000000,40933.11000000,40215.59000000,40522.19000000,5738.83291000
BTCUSDT,2022-03-17 21:00:00,2022-03-18 00:59:59,40522.18000000,40897.00000000,40432.35000000,40570.67000000,4281.13523000
BTCUSDT,2022-03-18 01:00:00,2022-03-18 04:59:59,40570.67000000,40750.00000000,40135.04000000,40390.41000000,6651.79284000
BTCUSDT,2022-03-18 05:00:00,2022-03-18 08:59:59,40390.40000000,41072.96000000,40300.00000000,40931.08000000,10200.53689000
BTCUSDT,2022-03-18 09:00:00,2022-03-18 12:59:59,40931.08000000,42063.97000000,40904.98000000,42042.72000000,12415.50079000
BTCUSDT,2022-03-18 13:00:00,2022-03-18 16:59:59,42042.71000000,42325.02000000,41625.36000000,41757.51000000,6120.21103000
BTCUSDT,2022-03-18 17:00:00,2022-03-18 20:59:59,41757.51000000,42000.00000000,41499.29000000,41793.66000000,5218.14469000
BTCUSDT,2022-03-18 21:00:00,2022-03-19 00:59:59,41793.65000000,41944.64000000,41535.22000000,41610.00000000,4235.89955000
BTCUSDT,2022-03-19 01:00:00,2022-03-19 04:59:59,41609.99000000,41791.52000000,41575.06000000,41721.78000000,3237.65726000
BTCUSDT,2022-03-19 05:00:00,2022-03-19 08:59:59,41721.78000000,42085.62000000,41652.90000000,41937.68000000,5750.52325000
BTCUSDT,2022-03-19 09:00:00,2022-03-19 12:59:59,41937.68000000,42163.50000000,41802.02000000,42034.88000000,5383.35958000
BTCUSDT,2022-03-19 13:00:00,2022-03-19 16:59:59,42034.87000000,42400.00000000,41715.43000000,42201.13000000,5241.59675000
BTCUSDT,2022-03-19 17:00:00,2022-03-19 20:59:59,42201.13000000,42296.26000000,41770.38000000,41942.34000000,5015.94482000
BTCUSDT,2022-03-19 21:00:00,2022-03-20 00:59:59,41941.99000000,42007.99000000,41751.99000000,41863.99000000,2886.61300000
BTCUSDT,2022-03-20 01:00:00,2022-03-20 04:59:59,41863.99000000,41937.99000000,41575.00000000,41586.86000000,4753.40295000
BTCUSDT,2022-03-20 05:00:00,2022-03-20 08:59:59,41586.85000000,41699.00000000,41252.67000000,41340.30000000,6614.41742000
BTCUSDT,2022-03-20 09:00:00,2022-03-20 12:59:59,41340.30000000,41502.83000000,40911.00000000,41379.03000000,6481.66859000
BTCUSDT,2022-03-20 13:00:00,2022-03-20 16:59:59,41379.03000000,41677.65000000,41092.02000000,41262.11000000,4901.28790000
BTCUSDT,2022-03-20 17:00:00,2022-03-20 20:59:59,41262.11000000,41451.51000000,40467.94000000,40832.93000000,7261.00076000
BTCUSDT,2022-03-20 21:00:00,2022-03-21 00:59:59,40832.93000000,41136.17000000,40714.81000000,41102.01000000,4864.23713000
BTCUSDT,2022-03-21 01:00:00,2022-03-21 04:59:59,41102.00000000,41492.14000000,41084.01000000,41244.28000000,5050.95847000
BTCUSDT,2022-03-21 05:00:00,2022-03-21 08:59:59,41244.27000000,41544.22000000,40738.48000000,41224.48000000,10323.79608000
BTCUSDT,2022-03-21 09:00:00,2022-03-21 12:59:59,41224.48000000,41240.31000000,40759.18000000,41180.55000000,7176.73830000
BTCUSDT,2022-03-21 13:00:00,2022-03-21 16:59:59,41180.54000000,41370.00000000,40950.00000000,41002.25000000,4749.51803000
BTCUSDT,2022-03-21 17:00:00,2022-03-21 20:59:59,41002.26000000,42497.00000000,40875.51000000,42236.46000000,11654.98743000
BTCUSDT,2022-03-21 21:00:00,2022-03-22 00:59:59,42236.46000000,43361.00000000,41995.01000000,42215.94000000,18144.16022000
BTCUSDT,2022-03-22 01:00:00,2022-03-22 04:59:59,42215.95000000,43030.20000000,42085.74000000,42983.00000000,9485.29709000
BTCUSDT,2022-03-22 05:00:00,2022-03-22 08:59:59,42983.00000000,43199.00000000,42561.28000000,42573.81000000,9904.18040000
BTCUSDT,2022-03-22 09:00:00,2022-03-22 12:59:59,42573.80000000,42711.37000000,42263.01000000,42284.41000000,5447.50326000
BTCUSDT,2022-03-22 13:00:00,2022-03-22 16:59:59,42284.40000000,42872.17000000,42258.68000000,42364.13000000,4818.81454000
BTCUSDT,2022-03-22 17:00:00,2022-03-22 20:59:59,42364.13000000,42529.99000000,41884.00000000,42073.94000000,6846.35632000
BTCUSDT,2022-03-22 21:00:00,2022-03-23 00:59:59,42073.93000000,42259.38000000,41751.47000000,42107.74000000,5390.38343000
BTCUSDT,2022-03-23 01:00:00,2022-03-23 04:59:59,42107.73000000,42345.32000000,41878.82000000,42039.78000000,5650.57243000
BTCUSDT,2022-03-23 05:00:00,2022-03-23 08:59:59,42039.77000000,42737.39000000,41881.00000000,42618.18000000,10523.35724000
BTCUSDT,2022-03-23 09:00:00,2022-03-23 12:59:59,42618.18000000,42775.10000000,42050.37000000,42216.79000000,7340.03063000
BTCUSDT,2022-03-23 13:00:00,2022-03-23 16:59:59,42216.79000000,43025.96000000,42189.73000000,42882.76000000,5078.17034000
BTCUSDT,2022-03-23 17:00:00,2022-03-23 20:59:59,42882.76000000,43276.12000000,42650.00000000,42712.87000000,8905.94483000
BTCUSDT,2022-03-23 21:00:00,2022-03-24 00:59:59,42712.87000000,43478.00000000,42712.87000000,43077.74000000,7224.44292000
BTCUSDT,2022-03-24 01:00:00,2022-03-24 04:59:59,43077.75000000,43220.00000000,42840.92000000,42968.42000000,8206.31620000
BTCUSDT,2022-03-24 05:00:00,2022-03-24 08:59:59,42968.42000000,44036.93000000,42560.46000000,44000.01000000,17945.99811000
BTCUSDT,2022-03-24 09:00:00,2022-03-24 12:59:59,44000.00000000,44220.89000000,43757.10000000,43908.30000000,9808.20456000
BTCUSDT,2022-03-24 13:00:00,2022-03-24 16:59:59,43908.31000000,44100.00000000,43807.27000000,43991.46000000,4104.21712000
BTCUSDT,2022-03-24 17:00:00,2022-03-24 20:59:59,43991.46000000,44398.53000000,43854.38000000,43968.16000000,8361.26981000
BTCUSDT,2022-03-24 21:00:00,2022-03-25 00:59:59,43968.17000000,44200.00000000,43901.10000000,43904.97000000,5719.13599000
BTCUSDT,2022-03-25 01:00:00,2022-03-25 04:59:59,43904.97000000,44664.20000000,43579.00000000,44585.28000000,10333.74698000
BTCUSDT,2022-03-25 05:00:00,2022-03-25 08:59:59,44585.28000000,45094.14000000,44187.69000000,44318.21000000,16135.33131000
BTCUSDT,2022-03-25 09:00:00,2022-03-25 12:59:59,44318.21000000,44596.29000000,44013.11000000,44444.95000000,10218.98400000
BTCUSDT,2022-03-25 13:00:00,2022-03-25 16:59:59,44444.94000000,44646.06000000,44230.59000000,44313.16000000,3845.96839000
BTCUSDT,2022-03-25 17:00:00,2022-03-25 20:59:59,44313.16000000,44453.48000000,44071.97000000,44394.03000000,3974.29447000
BTCUSDT,2022-03-25 21:00:00,2022-03-26 00:59:59,44394.04000000,44548.24000000,44355.98000000,44510.07000000,3247.63658000
BTCUSDT,2022-03-26 01:00:00,2022-03-26 04:59:59,44510.07000000,44578.00000000,44318.94000000,44334.49000000,2685.45393000
BTCUSDT,2022-03-26 05:00:00,2022-03-26 08:59:59,44334.50000000,44397.78000000,44153.94000000,44205.31000000,4295.28601000
BTCUSDT,2022-03-26 09:00:00,2022-03-26 12:59:59,44205.30000000,44464.92000000,44140.76000000,44367.49000000,3615.69321000
BTCUSDT,2022-03-26 13:00:00,2022-03-26 16:59:59,44367.49000000,44792.99000000,44255.00000000,44511.27000000,5223.25321000
BTCUSDT,2022-03-26 17:00:00,2022-03-26 20:59:59,44511.27000000,44950.00000000,44484.11000000,44713.01000000,4469.60325000
BTCUSDT,2022-03-26 21:00:00,2022-03-27 00:59:59,44713.01000000,44759.17000000,44542.01000000,44734.06000000,2320.84271000
BTCUSDT,2022-03-27 01:00:00,2022-03-27 04:59:59,44734.06000000,44747.94000000,44469.38000000,44569.50000000,2773.77607000
BTCUSDT,2022-03-27 05:00:00,2022-03-27 08:59:59,44569.50000000,44933.45000000,44421.46000000,44857.52000000,5248.21988000
BTCUSDT,2022-03-27 09:00:00,2022-03-27 12:59:59,44857.53000000,45036.04000000,44740.00000000,44830.66000000,4587.38980000
BTCUSDT,2022-03-27 13:00:00,2022-03-27 16:59:59,44830.66000000,46999.00000000,44678.12000000,46827.76000000,22475.07900000
BTCUSDT,2022-03-27 17:00:00,2022-03-27 20:59:59,46827.76000000,47650.00000000,46663.56000000,47049.40000000,10549.02693000
BTCUSDT,2022-03-27 21:00:00,2022-03-28 00:59:59,47049.40000000,47371.99000000,46716.83000000,46989.24000000,12013.47897000
BTCUSDT,2022-03-28 01:00:00,2022-03-28 04:59:59,46989.24000000,47383.05000000,46845.98000000,47252.54000000,6933.47892000
BTCUSDT,2022-03-28 05:00:00,2022-03-28 08:59:59,47252.54000000,47908.05000000,47123.54000000,47422.51000000,11848.77205000
BTCUSDT,2022-03-28 09:00:00,2022-03-28 12:59:59,47422.51000000,48189.84000000,47300.65000000,47956.28000000,9757.82491000
BTCUSDT,2022-03-28 13:00:00,2022-03-28 16:59:59,47956.28000000,48094.11000000,46885.44000000,47122.21000000,7846.67962000
BTCUSDT,2022-03-28 17:00:00,2022-03-28 20:59:59,47122.21000000,47606.01000000,47050.00000000,47335.06000000,5242.31903000
BTCUSDT,2022-03-28 21:00:00,2022-03-29 00:59:59,47335.06000000,47753.75000000,47320.65000000,47344.44000000,4147.90595000
BTCUSDT,2022-03-29 01:00:00,2022-03-29 04:59:59,47344.45000000,47963.24000000,47334.69000000,47896.10000000,4998.62033000
BTCUSDT,2022-03-29 05:00:00,2022-03-29 08:59:59,47896.09000000,48096.47000000,47345.00000000,47440.00000000,9496.85179000
BTCUSDT,2022-03-29 09:00:00,2022-03-29 12:59:59,47440.00000000,47871.02000000,47105.50000000,47701.49000000,7773.60832000
BTCUSDT,2022-03-29 13:00:00,2022-03-29 16:59:59,47701.49000000,47726.00000000,46950.85000000,47434.80000000,5112.97915000
BTCUSDT,2022-03-29 17:00:00,2022-03-29 20:59:59,47434.79000000,47457.16000000,46445.42000000,47435.46000000,8942.75297000
BTCUSDT,2022-03-29 21:00:00,2022-03-30 00:59:59,47435.46000000,47580.00000000,47140.46000000,47384.44000000,4722.32882000
BTCUSDT,2022-03-30 01:00:00,2022-03-30 04:59:59,47384.44000000,47500.00000000,47064.81000000,47319.91000000,5439.23494000
BTCUSDT,2022-03-30 05:00:00,2022-03-30 08:59:59,47319.92000000,47344.50000000,46869.00000000,47160.81000000,7265.53761000
BTCUSDT,2022-03-30 09:00:00,2022-03-30 12:59:59,47160.82000000,47700.22000000,46831.81000000,47073.89000000,8802.69815000
BTCUSDT,2022-03-30 13:00:00,2022-03-30 16:59:59,47073.89000000,47292.68000000,46850.00000000,47067.99000000,5774.65601000
BTCUSDT,2022-03-30 17:00:00,2022-03-30 20:59:59,47067.99000000,47425.21000000,46973.91000000,47095.56000000,4280.41163000
BTCUSDT,2022-03-30 21:00:00,2022-03-31 00:59:59,47095.55000000,47170.71000000,46898.12000000,47160.76000000,4422.89888000
BTCUSDT,2022-03-31 01:00:00,2022-03-31 04:59:59,47160.75000000,47386.70000000,47000.00000000,47152.01000000,5507.35999000
BTCUSDT,2022-03-31 05:00:00,2022-03-31 08:59:59,47152.00000000,47600.00000000,46230.00000000,46453.81000000,15381.45344000
BTCUSDT,2022-03-31 09:00:00,2022-03-31 12:59:59,46453.81000000,46492.65000000,45500.00000000,45581.97000000,12667.58267000
BTCUSDT,2022-03-31 13:00:00,2022-03-31 16:59:59,45581.98000000,45849.99000000,45200.00000000,45510.34000000,6385.42006000
BTCUSDT,2022-03-31 17:00:00,2022-03-31 20:59:59,45510.35000000,45644.86000000,44200.00000000,44599.98000000,14410.94822000
BTCUSDT,2022-03-31 21:00:00,2022-04-01 00:59:59,44599.98000000,45110.81000000,44547.11000000,45015.69000000,7181.44137000
BTCUSDT,2022-04-01 01:00:00,2022-04-01 04:59:59,45015.68000000,45323.91000000,44990.48000000,45064.26000000,7590.61016000
BTCUSDT,2022-04-01 05:00:00,2022-04-01 08:59:59,45064.25000000,46720.09000000,44701.01000000,46532.00000000,15768.41543000
BTCUSDT,2022-04-01 09:00:00,2022-04-01 12:59:59,46531.99000000,46602.00000000,45893.98000000,46361.68000000,7952.53781000
BTCUSDT,2022-04-01 13:00:00,2022-04-01 16:59:59,46361.68000000,46439.56000000,46075.85000000,46283.49000000,3367.11175000
BTCUSDT,2022-04-01 17:00:00,2022-04-01 20:59:59,46283.49000000,47213.00000000,46081.93000000,46599.93000000,9564.44530000
BTCUSDT,2022-04-01 21:00:00,2022-04-02 00:59:59,46599.93000000,46684.40000000,46410.63000000,46584.49000000,3312.28456000
BTCUSDT,2022-04-02 01:00:00,2022-04-02 04:59:59,46584.49000000,46753.15000000,46490.00000000,46542.84000000,3811.25251000
BTCUSDT,2022-04-02 05:00:00,2022-04-02 08:59:59,46542.84000000,46941.11000000,46130.03000000,46295.06000000,8475.56753000
BTCUSDT,2022-04-02 09:00:00,2022-04-02 12:59:59,46295.06000000,46487.01000000,45620.00000000,46120.24000000,7753.19688000
BTCUSDT,2022-04-02 13:00:00,2022-04-02 16:59:59,46120.25000000,46350.00000000,45756.94000000,45811.00000000,4156.78904000
BTCUSDT,2022-04-02 17:00:00,2022-04-02 20:59:59,45810.99000000,46065.83000000,45530.92000000,45943.25000000,4954.07978000
BTCUSDT,2022-04-02 21:00:00,2022-04-03 00:59:59,45943.26000000,46570.00000000,45927.83000000,46363.82000000,4141.72984000
BTCUSDT,2022-04-03 01:00:00,2022-04-03 04:59:59,46363.83000000,46446.80000000,46076.92000000,46252.59000000,3152.17600000
BTCUSDT,2022-04-03 05:00:00,2022-04-03 08:59:59,46252.59000000,46723.00000000,46188.00000000,46412.49000000,5776.66468000
