pair,open_time,close_time,open,high,low,close,volume
BTCUSDT,2023-10-08 01:00:00,2023-10-08 04:59:59,27905.61000000,27937.50000000,27775.00000000,27811.63000000,3177.47074000
BTCUSDT,2023-10-08 05:00:00,2023-10-08 08:59:59,27811.63000000,27999.72000000,27687.50000000,27892.74000000,3957.49167000
BTCUSDT,2023-10-08 09:00:00,2023-10-08 12:59:59,27892.74000000,27948.68000000,27807.82000000,27894.99000000,2423.88211000
BTCUSDT,2023-10-08 13:00:00,2023-10-08 16:59:59,27894.99000000,27980.00000000,27800.00000000,27917.05000000,2373.72950000
BTCUSDT,2023-10-08 17:00:00,2023-10-08 20:59:59,27917.06000000,27987.93000000,27796.53000000,27921.73000000,2583.18056000
BTCUSDT,2023-10-08 21:00:00,2023-10-09 00:59:59,27921.72000000,27944.00000000,27808.40000000,27813.27000000,2493.15029000
BTCUSDT,2023-10-09 01:00:00,2023-10-09 04:59:59,27813.27000000,27842.03000000,27412.21000000,27468.92000000,9638.88315000
BTCUSDT,2023-10-09 05:00:00,2023-10-09 08:59:59,27468.91000000,27578.81000000,27374.73000000,27443.31000000,6434.22110000
BTCUSDT,2023-10-09 09:00:00,2023-10-09 12:59:59,27443.32000000,27750.03000000,27260.00000000,27616.66000000,8727.06250000
BTCUSDT,2023-10-09 13:00:00,2023-10-09 16:59:59,27616.66000000,27653.27000000,27556.20000000,27590.12000000,1658.24879000
BTCUSDT,2023-10-09 17:00:00,2023-10-09 20:59:59,27590.12000000,27697.56000000,27492.60000000,27632.32000000,2606.13865000
BTCUSDT,2023-10-09 21:00:00,2023-10-10 00:59:59,27632.32000000,27706.34000000,27579.87000000,27651.45000000,2137.06344000
BTCUSDT,2023-10-10 01:00:00,2023-10-10 04:59:59,27651.46000000,27735.00000000,27500.00000000,27508.87000000,3351.41272000
BTCUSDT,2023-10-10 05:00:00,2023-10-10 08:59:59,27508.86000000,27630.00000000,27338.87000000,27408.01000000,7509.23729000
BTCUSDT,2023-10-10 09:00:00,2023-10-10 12:59:59,27408.01000000,27511.96000000,27298.00000000,27397.30000000,5069.48339000
BTCUSDT,2023-10-10 13:00:00,2023-10-10 16:59:59,27397.31000000,27470.01000000,27322.69000000,27390.12000000,2103.50834000
BTCUSDT,2023-10-10 17:00:00,2023-10-10 20:59:59,27390.12000000,27477.39000000,27011.01000000,27016.05000000,6378.12491000
BTCUSDT,2023-10-10 21:00:00,2023-10-11 00:59:59,27016.04000000,27143.91000000,26964.89000000,27021.95000000,4779.75697000
BTCUSDT,2023-10-11 01:00:00,2023-10-11 04:59:59,27021.95000000,27332.00000000,27017.00000000,27196.26000000,4863.81154000
BTCUSDT,2023-10-11 05:00:00,2023-10-11 08:59:59,27196.26000000,27262.45000000,26727.56000000,26779.46000000,8800.53993000
