pair,open_time,close_time,open,high,low,close,volume
ETHUSDT,2024-02-03 04:00:00,2024-02-03 07:59:59,2303.88000000,2309.65000000,2292.75000000,2303.64000000,23197.03030000
ETHUSDT,2024-02-03 08:00:00,2024-02-03 11:59:59,2303.65000000,2313.88000000,2297.00000000,2303.46000000,26479.78360000
ETHUSDT,2024-02-03 12:00:00,2024-02-03 15:59:59,2303.45000000,2305.69000000,2293.83000000,2296.49000000,15147.43730000
ETHUSDT,2024-02-03 16:00:00,2024-02-03 19:59:59,2296.50000000,2306.53000000,2291.00000000,2302.96000000,15488.88290000
ETHUSDT,2024-02-03 20:00:00,2024-02-03 23:59:59,2302.97000000,2303.61000000,2287.00000000,2290.78000000,22543.34320000
ETHUSDT,2024-02-04 00:00:00,2024-02-04 03:59:59,2290.79000000,2309.99000000,2286.71000000,2305.62000000,21035.57120000
ETHUSDT,2024-02-04 04:00:00,2024-02-04 07:59:59,2305.62000000,2309.66000000,2297.46000000,2301.68000000,23055.04680000
ETHUSDT,2024-02-04 08:00:00,2024-02-04 11:59:59,2301.67000000,2308.48000000,2266.00000000,2279.65000000,41928.86400000
ETHUSDT,2024-02-04 12:00:00,2024-02-04 15:59:59,2279.64000000,2311.00000000,2273.73000000,2289.79000000,47180.33630000
ETHUSDT,2024-02-04 16:00:00,2024-02-04 19:59:59,2289.79000000,2297.77000000,2269.11000000,2296.27000000,30890.86970000
ETHUSDT,2024-02-04 20:00:00,2024-02-04 23:59:59,2296.28000000,2312.32000000,2289.45000000,2310.17000000,29353.02170000
ETHUSDT,2024-02-05 00:00:00,2024-02-05 03:59:59,2310.18000000,2332.90000000,2310.17000000,2329.62000000,47957.61750000
ETHUSDT,2024-02-05 04:00:00,2024-02-05 07:59:59,2329.63000000,2338.41000000,2294.21000000,2298.71000000,53343.56840000
ETHUSDT,2024-02-05 08:00:00,2024-02-05 11:59:59,2298.72000000,2312.56000000,2291.00000000,2304.48000000,40164.26580000
ETHUSDT,2024-02-05 12:00:00,2024-02-05 15:59:59,2304.49000000,2305.99000000,2283.63000000,2301.83000000,34901.06890000
ETHUSDT,2024-02-05 16:00:00,2024-02-05 19:59:59,2301.84000000,2329.78000000,2299.00000000,2316.85000000,36531.35390000
ETHUSDT,2024-02-05 20:00:00,2024-02-05 23:59:59,2316.85000000,2327.86000000,2308.19000000,2327.16000000,44988.08280000
ETHUSDT,2024-02-06 00:00:00,2024-02-06 03:59:59,2327.16000000,2344.00000000,2316.90000000,2325.49000000,73698.11250000
ETHUSDT,2024-02-06 04:00:00,2024-02-06 07:59:59,2325.49000000,2349.00000000,2311.90000000,2343.74000000,79240.64730000
ETHUSDT,2024-02-06 08:00:00,2024-02-06 11:59:59,2343.73000000,2379.95000000,2340.37000000,2379.12000000,75091.53870000
ETHUSDT,2024-02-06 12:00:00,2024-02-06 15:59:59,2379.13000000,2392.40000000,2371.91000000,2372.64000000,59393.01460000
ETHUSDT,2024-02-06 16:00:00,2024-02-06 19:59:59,2372.63000000,2390.66000000,2363.00000000,2364.75000000,41317.04640000
ETHUSDT,2024-02-06 20:00:00,2024-02-06 23:59:59,2364.75000000,2368.76000000,2357.06000000,2362.92000000,33767.07110000
ETHUSDT,2024-02-07 00:00:00,2024-02-07 03:59:59,2362.91000000,2377.42000000,2354.00000000,2361.66000000,39126.26100000
ETHUSDT,2024-02-07 04:00:00,2024-02-07 07:59:59,2361.67000000,2385.45000000,2361.00000000,2369.66000000,59497.14010000
ETHUSDT,2024-02-07 08:00:00,2024-02-07 11:59:59,2369.66000000,2425.46000000,2368.85000000,2419.96000000,101426.19800000
ETHUSDT,2024-02-07 12:00:00,2024-02-07 15:59:59,2419.97000000,2444.44000000,2419.96000000,2425.10000000,67657.98470000
ETHUSDT,2024-02-07 16:00:00,2024-02-07 19:59:59,2425.09000000,2444.39000000,2423.94000000,2433.48000000,53661.72380000
ETHUSDT,2024-02-07 20:00:00,2024-02-07 23:59:59,2433.48000000,2435.32000000,2411.01000000,2421.21000000,37536.94210000
ETHUSDT,2024-02-08 00:00:00,2024-02-08 03:59:59,2421.20000000,2429.58000000,2416.06000000,2425.30000000,36635.15700000
ETHUSDT,2024-02-08 04:00:00,2024-02-08 07:59:59,2425.29000000,2463.15000000,2416.63000000,2453.88000000,95794.09570000
ETHUSDT,2024-02-08 08:00:00,2024-02-08 11:59:59,2453.88000000,2455.69000000,2413.44000000,2421.53000000,78026.86010000
ETHUSDT,2024-02-08 12:00:00,2024-02-08 15:59:59,2421.54000000,2434.23000000,2418.49000000,2419.55000000,36385.27520000
ETHUSDT,2024-02-08 16:00:00,2024-02-08 19:59:59,2419.56000000,2466.00000000,2419.16000000,2448.67000000,61649.83050000
ETHUSDT,2024-02-08 20:00:00,2024-02-08 23:59:59,2448.67000000,2463.99000000,2440.19000000,2453.61000000,51527.07780000
ETHUSDT,2024-02-09 00:00:00,2024-02-09 03:59:59,2453.60000000,2507.40000000,2453.37000000,2503.20000000,93081.99730000
ETHUSDT,2024-02-09 04:00:00,2024-02-09 07:59:59,2503.19000000,2525.00000000,2476.57000000,2495.33000000,146517.44010000
ETHUSDT,2024-02-09 08:00:00,2024-02-09 11:59:59,2495.33000000,2523.66000000,2478.07000000,2485.96000000,96732.68860000
ETHUSDT,2024-02-09 12:00:00,2024-02-09 15:59:59,2485.96000000,2506.64000000,2483.89000000,2486.56000000,42875.35070000
ETHUSDT,2024-02-09 16:00:00,2024-02-09 19:59:59,2486.56000000,2514.80000000,2483.09000000,2512.21000000,29699.47450000
ETHUSDT,2024-02-09 20:00:00,2024-02-09 23:59:59,2512.21000000,2516.00000000,2494.49000000,2495.21000000,22753.04510000
ETHUSDT,2024-02-10 00:00:00,2024-02-10 03:59:59,2495.21000000,2498.74000000,2471.57000000,2483.10000000,39453.80540000
ETHUSDT,2024-02-10 04:00:00,2024-02-10 07:59:59,2483.11000000,2496.97000000,2480.76000000,2490.45000000,28535.31080000
ETHUSDT,2024-02-10 08:00:00,2024-02-10 11:59:59,2490.45000000,2497.51000000,2483.40000000,2497.51000000,21758.48410000
ETHUSDT,2024-02-10 12:00:00,2024-02-10 15:59:59,2497.51000000,2516.45000000,2492.21000000,2500.24000000,42899.47010000
ETHUSDT,2024-02-10 16:00:00,2024-02-10 19:59:59,2500.24000000,2529.02000000,2493.80000000,2529.02000000,45682.99340000
ETHUSDT,2024-02-10 20:00:00,2024-02-10 23:59:59,2529.02000000,2537.58000000,2514.76000000,2527.52000000,41606.59550000
ETHUSDT,2024-02-11 00:00:00,2024-02-11 03:59:59,2527.53000000,2539.63000000,2511.79000000,2531.28000000,35472.78230000
ETHUSDT,2024-02-11 04:00:00,2024-02-11 07:59:59,2531.29000000,2532.31000000,2505.00000000,2508.94000000,36711.63750000
ETHUSDT,2024-02-11 08:00:00,2024-02-11 11:59:59,2508.94000000,2520.58000000,2496.80000000,2507.73000000,33492.44600000
ETHUSDT,2024-02-11 12:00:00,2024-02-11 15:59:59,2507.74000000,2514.31000000,2493.45000000,2507.21000000,27008.69240000
ETHUSDT,2024-02-11 16:00:00,2024-02-11 19:59:59,2507.22000000,2525.00000000,2493.01000000,2500.12000000,42358.21850000
ETHUSDT,2024-02-11 20:00:00,2024-02-11 23:59:59,2500.13000000,2504.34000000,2481.05000000,2501.71000000,28980.30750000
ETHUSDT,2024-02-12 00:00:00,2024-02-12 03:59:59,2501.70000000,2505.50000000,2472.00000000,2488.16000000,37628.58610000
ETHUSDT,2024-02-12 04:00:00,2024-02-12 07:59:59,2488.16000000,2563.17000000,2481.08000000,2557.87000000,103323.94980000
ETHUSDT,2024-02-12 08:00:00,2024-02-12 11:59:59,2557.87000000,2638.91000000,2536.63000000,2610.25000000,159218.37060000
ETHUSDT,2024-02-12 12:00:00,2024-02-12 15:59:59,2610.25000000,2665.58000000,2610.24000000,2659.99000000,77992.34350000
ETHUSDT,2024-02-12 16:00:00,2024-02-12 19:59:59,2659.99000000,2686.00000000,2635.96000000,2640.47000000,78634.07030000
ETHUSDT,2024-02-12 20:00:00,2024-02-12 23:59:59,2640.46000000,2654.38000000,2638.00000000,2648.64000000,45975.49130000
ETHUSDT,2024-02-13 00:00:00,2024-02-13 03:59:59,2648.64000000,2686.06000000,2647.07000000,2681.75000000,72813.25910000
ETHUSDT,2024-02-13 04:00:00,2024-02-13 07:59:59,2681.75000000,2686.12000000,2590.00000000,2630.99000000,176828.60220000
ETHUSDT,2024-02-13 08:00:00,2024-02-13 11:59:59,2631.00000000,2640.29000000,2592.37000000,2611.42000000,82295.80430000
ETHUSDT,2024-02-13 12:00:00,2024-02-13 15:59:59,2611.42000000,2648.60000000,2610.80000000,2639.99000000,45900.51780000
ETHUSDT,2024-02-13 16:00:00,2024-02-13 19:59:59,2639.99000000,2644.00000000,2618.40000000,2636.88000000,35113.11080000
ETHUSDT,2024-02-13 20:00:00,2024-02-13 23:59:59,2636.89000000,2654.53000000,2620.76000000,2653.05000000,32031.90240000
ETHUSDT,2024-02-14 00:00:00,2024-02-14 03:59:59,2653.04000000,2760.00000000,2647.58000000,2755.87000000,170408.39200000
ETHUSDT,2024-02-14 04:00:00,2024-02-14 07:59:59,2755.86000000,2772.28000000,2730.32000000,2749.40000000,108875.45620000
ETHUSDT,2024-02-14 08:00:00,2024-02-14 11:59:59,2749.40000000,2766.50000000,2726.54000000,2761.80000000,71444.76860000
ETHUSDT,2024-02-14 12:00:00,2024-02-14 15:59:59,2761.80000000,2786.00000000,2754.89000000,2774.81000000,43797.06440000
ETHUSDT,2024-02-14 16:00:00,2024-02-14 19:59:59,2774.80000000,2825.75000000,2771.61000000,2801.39000000,96484.30470000
ETHUSDT,2024-02-14 20:00:00,2024-02-14 23:59:59,2801.39000000,2802.33000000,2759.25000000,2772.33000000,53929.16350000
ETHUSDT,2024-02-15 00:00:00,2024-02-15 03:59:59,2772.32000000,2801.97000000,2768.34000000,2793.21000000,47946.47470000
ETHUSDT,2024-02-15 04:00:00,2024-02-15 07:59:59,2793.22000000,2867.65000000,2775.91000000,2826.27000000,154814.10940000
ETHUSDT,2024-02-15 08:00:00,2024-02-15 11:59:59,2826.27000000,2841.44000000,2802.49000000,2834.13000000,72752.91890000
ETHUSDT,2024-02-15 12:00:00,2024-02-15 15:59:59,2834.13000000,2845.59000000,2786.20000000,2822.59000000,55762.21620000
ETHUSDT,2024-02-15 16:00:00,2024-02-15 19:59:59,2822.58000000,2857.40000000,2820.35000000,2846.18000000,54911.11230000
ETHUSDT,2024-02-15 20:00:00,2024-02-15 23:59:59,2846.18000000,2852.40000000,2811.75000000,2815.05000000,47742.24100000
ETHUSDT,2024-02-16 00:00:00,2024-02-16 03:59:59,2815.05000000,2835.40000000,2794.31000000,2823.59000000,61565.71370000
ETHUSDT,2024-02-16 04:00:00,2024-02-16 07:59:59,2823.60000000,2847.22000000,2740.00000000,2776.01000000,123265.85980000
ETHUSDT,2024-02-16 08:00:00,2024-02-16 11:59:59,2776.01000000,2807.39000000,2756.75000000,2762.91000000,63579.03840000
ETHUSDT,2024-02-16 12:00:00,2024-02-16 15:59:59,2762.92000000,2810.00000000,2758.45000000,2801.80000000,27006.83850000
ETHUSDT,2024-02-16 16:00:00,2024-02-16 19:59:59,2801.81000000,2804.21000000,2777.64000000,2793.40000000,25515.10710000
ETHUSDT,2024-02-16 20:00:00,2024-02-16 23:59:59,2793.39000000,2798.51000000,2778.99000000,2795.57000000,27088.09620000
ETHUSDT,2024-02-17 00:00:00,2024-02-17 03:59:59,2795.56000000,2795.57000000,2765.22000000,2780.57000000,40578.74520000
ETHUSDT,2024-02-17 04:00:00,2024-02-17 07:59:59,2780.58000000,2786.96000000,2719.01000000,2754.33000000,82979.83130000
ETHUSDT,2024-02-17 08:00:00,2024-02-17 11:59:59,2754.33000000,2776.74000000,2742.73000000,2774.31000000,36486.16500000
ETHUSDT,2024-02-17 12:00:00,2024-02-17 15:59:59,2774.32000000,2801.16000000,2771.49000000,2785.93000000,30654.93110000
ETHUSDT,2024-02-17 16:00:00,2024-02-17 19:59:59,2785.92000000,2797.40000000,2764.25000000,2781.68000000,52629.06600000
ETHUSDT,2024-02-17 20:00:00,2024-02-17 23:59:59,2781.69000000,2806.99000000,2778.90000000,2801.00000000,54935.96950000
ETHUSDT,2024-02-18 00:00:00,2024-02-18 03:59:59,2801.00000000,2822.93000000,2796.66000000,2803.40000000,48407.20200000
ETHUSDT,2024-02-18 04:00:00,2024-02-18 07:59:59,2803.40000000,2813.20000000,2785.89000000,2807.49000000,50249.47610000
ETHUSDT,2024-02-18 08:00:00,2024-02-18 11:59:59,2807.49000000,2844.50000000,2794.33000000,2827.86000000,56713.91240000
ETHUSDT,2024-02-18 12:00:00,2024-02-18 15:59:59,2827.86000000,2895.00000000,2817.09000000,2881.20000000,105052.25730000
ETHUSDT,2024-02-18 16:00:00,2024-02-18 19:59:59,2881.20000000,2893.00000000,2856.93000000,2886.78000000,54302.88220000
ETHUSDT,2024-02-18 20:00:00,2024-02-18 23:59:59,2886.79000000,2931.00000000,2880.84000000,2926.38000000,83869.88060000
ETHUSDT,2024-02-19 00:00:00,2024-02-19 03:59:59,2926.38000000,2928.36000000,2892.25000000,2913.20000000,60928.00700000
ETHUSDT,2024-02-19 04:00:00,2024-02-19 07:59:59,2913.20000000,2919.79000000,2886.03000000,2908.93000000,60519.26070000
ETHUSDT,2024-02-19 08:00:00,2024-02-19 11:59:59,2908.93000000,2953.84000000,2887.29000000,2934.03000000,107377.93130000
ETHUSDT,2024-02-19 12:00:00,2024-02-19 15:59:59,2934.04000000,2984.52000000,2927.00000000,2944.80000000,79453.07830000
ETHUSDT,2024-02-19 16:00:00,2024-02-19 19:59:59,2944.80000000,2955.56000000,2903.31000000,2907.00000000,71050.26400000
ETHUSDT,2024-02-19 20:00:00,2024-02-19 23:59:59,2907.00000000,2935.38000000,2902.38000000,2921.78000000,43204.18400000
ETHUSDT,2024-02-20 00:00:00,2024-02-20 03:59:59,2921.78000000,2941.00000000,2874.56000000,2935.31000000,91806.16200000
ETHUSDT,2024-02-20 04:00:00,2024-02-20 07:59:59,2935.30000000,3004.60000000,2900.00000000,2925.09000000,231505.71140000
ETHUSDT,2024-02-20 08:00:00,2024-02-20 11:59:59,2925.08000000,2987.00000000,2885.47000000,2985.98000000,109550.42880000
ETHUSDT,2024-02-20 12:00:00,2024-02-20 15:59:59,2985.98000000,3033.09000000,2966.23000000,3014.81000000,87564.99690000
ETHUSDT,2024-02-20 16:00:00,2024-02-20 19:59:59,3014.81000000,3017.15000000,2988.60000000,3005.14000000,60621.90100000
ETHUSDT,2024-02-20 20:00:00,2024-02-20 23:59:59,3005.15000000,3010.00000000,2921.90000000,2940.54000000,93330.34680000
ETHUSDT,2024-02-21 00:00:00,2024-02-21 03:59:59,2940.54000000,2956.84000000,2887.23000000,2899.10000000,119570.02750000
ETHUSDT,2024-02-21 04:00:00,2024-02-21 07:59:59,2899.11000000,2928.31000000,2868.00000000,2914.81000000,149314.72720000
ETHUSDT,2024-02-21 08:00:00,2024-02-21 11:59:59,2914.81000000,2938.00000000,2886.00000000,2913.00000000,92144.89470000
ETHUSDT,2024-02-21 12:00:00,2024-02-21 15:59:59,2912.99000000,2980.00000000,2897.46000000,2967.90000000,80973.10610000
ETHUSDT,2024-02-21 16:00:00,2024-02-21 19:59:59,2967.91000000,2968.59000000,2906.51000000,2935.51000000,66660.58360000
ETHUSDT,2024-02-21 20:00:00,2024-02-21 23:59:59,2935.52000000,2998.00000000,2920.98000000,2993.79000000,107720.51210000
ETHUSDT,2024-02-22 00:00:00,2024-02-22 03:59:59,2993.79000000,3032.86000000,2971.00000000,2990.80000000,121730.78020000
ETHUSDT,2024-02-22 04:00:00,2024-02-22 07:59:59,2990.80000000,3005.00000000,2929.39000000,2986.95000000,117091.34680000
ETHUSDT,2024-02-22 08:00:00,2024-02-22 11:59:59,2986.95000000,3002.80000000,2960.93000000,2987.96000000,63631.01220000
ETHUSDT,2024-02-22 12:00:00,2024-02-22 15:59:59,2987.96000000,3036.02000000,2969.35000000,2971.40000000,86691.75870000
ETHUSDT,2024-02-22 16:00:00,2024-02-22 19:59:59,2971.40000000,2993.80000000,2932.81000000,2955.95000000,69733.64250000
ETHUSDT,2024-02-22 20:00:00,2024-02-22 23:59:59,2955.95000000,2967.89000000,2923.26000000,2933.62000000,64531.37770000
ETHUSDT,2024-02-23 00:00:00,2024-02-23 03:59:59,2933.61000000,2948.65000000,2913.30000000,2943.63000000,67902.88970000
ETHUSDT,2024-02-23 04:00:00,2024-02-23 07:59:59,2943.63000000,2962.77000000,2913.26000000,2916.07000000,102400.64330000
ETHUSDT,2024-02-23 08:00:00,2024-02-23 11:59:59,2916.06000000,2951.70000000,2906.05000000,2945.99000000,73339.44940000
ETHUSDT,2024-02-23 12:00:00,2024-02-23 15:59:59,2946.00000000,2953.98000000,2906.87000000,2922.24000000,50918.57610000
ETHUSDT,2024-02-23 16:00:00,2024-02-23 19:59:59,2922.25000000,2937.31000000,2906.40000000,2930.19000000,33518.24440000
ETHUSDT,2024-02-23 20:00:00,2024-02-23 23:59:59,2930.20000000,2965.55000000,2929.50000000,2964.07000000,66934.98750000
ETHUSDT,2024-02-24 00:00:00,2024-02-24 03:59:59,2964.07000000,2966.53000000,2948.21000000,2961.53000000,29162.55170000
ETHUSDT,2024-02-24 04:00:00,2024-02-24 07:59:59,2961.53000000,2968.90000000,2953.43000000,2955.47000000,27172.70140000
ETHUSDT,2024-02-24 08:00:00,2024-02-24 11:59:59,2955.47000000,3007.48000000,2955.47000000,2987.10000000,59623.53090000
ETHUSDT,2024-02-24 12:00:00,2024-02-24 15:59:59,2987.10000000,2995.90000000,2979.04000000,2992.62000000,27442.06240000
ETHUSDT,2024-02-24 16:00:00,2024-02-24 19:59:59,2992.62000000,3049.00000000,2983.61000000,3025.17000000,75215.56460000
ETHUSDT,2024-02-24 20:00:00,2024-02-24 23:59:59,3025.18000000,3048.00000000,3012.68000000,3029.99000000,61190.76830000
ETHUSDT,2024-02-25 00:00:00,2024-02-25 03:59:59,3030.00000000,3040.93000000,3010.49000000,3040.36000000,55328.01050000
ETHUSDT,2024-02-25 04:00:00,2024-02-25 07:59:59,3040.36000000,3074.03000000,3025.84000000,3043.62000000,76231.98900000
ETHUSDT,2024-02-25 08:00:00,2024-02-25 11:59:59,3043.61000000,3088.00000000,3027.88000000,3081.60000000,61607.20260000
ETHUSDT,2024-02-25 12:00:00,2024-02-25 15:59:59,3081.60000000,3122.00000000,3081.42000000,3112.59000000,82732.68870000
ETHUSDT,2024-02-25 16:00:00,2024-02-25 19:59:59,3112.60000000,3135.65000000,3085.81000000,3107.80000000,65663.74130000
ETHUSDT,2024-02-25 20:00:00,2024-02-25 23:59:59,3107.81000000,3115.40000000,3086.10000000,3087.19000000,48676.81650000
ETHUSDT,2024-02-26 00:00:00,2024-02-26 03:59:59,3087.19000000,3102.84000000,3036.59000000,3057.42000000,119474.19100000
ETHUSDT,2024-02-26 04:00:00,2024-02-26 07:59:59,3057.41000000,3145.95000000,3038.00000000,3145.60000000,110163.58960000
ETHUSDT,2024-02-26 08:00:00,2024-02-26 11:59:59,3145.59000000,3182.98000000,3120.00000000,3179.12000000,138015.90440000
ETHUSDT,2024-02-26 12:00:00,2024-02-26 15:59:59,3179.11000000,3196.00000000,3165.51000000,3175.94000000,64728.53190000
ETHUSDT,2024-02-26 16:00:00,2024-02-26 19:59:59,3175.95000000,3270.00000000,3160.02000000,3216.56000000,170143.59540000
ETHUSDT,2024-02-26 20:00:00,2024-02-26 23:59:59,3216.55000000,3239.01000000,3202.37000000,3217.50000000,109812.24890000
ETHUSDT,2024-02-27 00:00:00,2024-02-27 03:59:59,3217.51000000,3269.00000000,3216.61000000,3254.89000000,81830.98540000
ETHUSDT,2024-02-27 04:00:00,2024-02-27 07:59:59,3254.90000000,3288.14000000,3219.90000000,3229.78000000,128765.45660000
ETHUSDT,2024-02-27 08:00:00,2024-02-27 11:59:59,3229.77000000,3260.38000000,3203.72000000,3250.72000000,87635.53910000
ETHUSDT,2024-02-27 12:00:00,2024-02-27 15:59:59,3250.72000000,3268.34000000,3233.82000000,3242.36000000,47751.29670000
ETHUSDT,2024-02-27 16:00:00,2024-02-27 19:59:59,3242.35000000,3258.39000000,3230.12000000,3248.82000000,32950.72480000
ETHUSDT,2024-02-27 20:00:00,2024-02-27 23:59:59,3248.83000000,3306.01000000,3244.16000000,3302.99000000,87355.38210000
ETHUSDT,2024-02-28 00:00:00,2024-02-28 03:59:59,3303.00000000,3369.80000000,3277.54000000,3296.13000000,166820.26970000
ETHUSDT,2024-02-28 04:00:00,2024-02-28 07:59:59,3296.13000000,3376.38000000,3287.07000000,3348.39000000,167845.01290000
ETHUSDT,2024-02-28 08:00:00,2024-02-28 11:59:59,3348.38000000,3488.00000000,3176.16000000,3299.12000000,394792.46830000
ETHUSDT,2024-02-28 12:00:00,2024-02-28 15:59:59,3299.13000000,3384.54000000,3253.46000000,3383.10000000,97774.90820000
ETHUSDT,2024-02-28 16:00:00,2024-02-28 19:59:59,3383.11000000,3467.77000000,3374.18000000,3407.15000000,134560.96150000
ETHUSDT,2024-02-28 20:00:00,2024-02-28 23:59:59,3407.15000000,3494.63000000,3397.95000000,3467.99000000,112911.74650000
ETHUSDT,2024-02-29 00:00:00,2024-02-29 03:59:59,3467.99000000,3522.81000000,3442.52000000,3513.87000000,140548.85420000
ETHUSDT,2024-02-29 04:00:00,2024-02-29 07:59:59,3513.88000000,3517.92000000,3445.42000000,3468.42000000,129449.69460000
ETHUSDT,2024-02-29 08:00:00,2024-02-29 11:59:59,3468.42000000,3470.60000000,3351.00000000,3403.26000000,144467.77120000
ETHUSDT,2024-02-29 12:00:00,2024-02-29 15:59:59,3403.27000000,3415.44000000,3300.00000000,3340.09000000,97759.08430000
ETHUSDT,2024-02-29 16:00:00,2024-02-29 19:59:59,3340.10000000,3388.82000000,3338.54000000,3367.79000000,66201.90360000
ETHUSDT,2024-02-29 20:00:00,2024-02-29 23:59:59,3367.78000000,3399.00000000,3364.32000000,3365.41000000,55423.97150000
ETHUSDT,2024-03-01 00:00:00,2024-03-01 03:59:59,3365.41000000,3437.08000000,3353.74000000,3410.90000000,91689.15150000
ETHUSDT,2024-03-01 04:00:00,2024-03-01 07:59:59,3410.89000000,3449.81000000,3379.60000000,3390.76000000,89813.15510000
ETHUSDT,2024-03-01 08:00:00,2024-03-01 11:59:59,3390.76000000,3435.90000000,3380.06000000,3427.73000000,63881.74450000
ETHUSDT,2024-03-01 12:00:00,2024-03-01 15:59:59,3427.73000000,3450.00000000,3421.28000000,3433.43000000,45778.65110000
ETHUSDT,2024-03-01 16:00:00,2024-03-01 19:59:59,3433.42000000,3460.04000000,3424.71000000,3442.34000000,53603.97150000
ETHUSDT,2024-03-01 20:00:00,2024-03-01 23:59:59,3442.33000000,3452.76000000,3390.01000000,3430.25000000,73960.54780000
ETHUSDT,2024-03-02 00:00:00,2024-03-02 03:59:59,3430.26000000,3435.68000000,3391.83000000,3403.39000000,46989.24050000
ETHUSDT,2024-03-02 04:00:00,2024-03-02 07:59:59,3403.40000000,3427.01000000,3394.47000000,3418.05000000,43485.42520000
ETHUSDT,2024-03-02 08:00:00,2024-03-02 11:59:59,3418.04000000,3431.03000000,3410.00000000,3426.19000000,34444.98300000
ETHUSDT,2024-03-02 12:00:00,2024-03-02 15:59:59,3426.20000000,3431.31000000,3402.56000000,3421.40000000,31500.77680000
ETHUSDT,2024-03-02 16:00:00,2024-03-02 19:59:59,3421.39000000,3434.00000000,3409.10000000,3431.56000000,42198.13710000
ETHUSDT,2024-03-02 20:00:00,2024-03-02 23:59:59,3431.57000000,3446.23000000,3360.00000000,3392.76000000,76052.03660000
ETHUSDT,2024-03-03 00:00:00,2024-03-03 03:59:59,3392.76000000,3414.91000000,3375.00000000,3413.39000000,51813.70520000
ETHUSDT,2024-03-03 04:00:00,2024-03-03 07:59:59,3413.39000000,3447.53000000,3403.92000000,3422.50000000,60505.32030000
ETHUSDT,2024-03-03 08:00:00,2024-03-03 11:59:59,3422.50000000,3484.44000000,3418.22000000,3465.20000000,69628.91650000
ETHUSDT,2024-03-03 12:00:00,2024-03-03 15:59:59,3465.20000000,3491.80000000,3458.65000000,3487.81000000,41433.41530000
ETHUSDT,2024-03-03 16:00:00,2024-03-03 19:59:59,3487.80000000,3528.96000000,3423.78000000,3471.85000000,104241.12700000
ETHUSDT,2024-03-03 20:00:00,2024-03-03 23:59:59,3471.84000000,3487.34000000,3456.36000000,3478.61000000,64931.44230000
ETHUSDT,2024-03-04 00:00:00,2024-03-04 03:59:59,3478.61000000,3544.14000000,3478.60000000,3506.91000000,130561.23930000
ETHUSDT,2024-03-04 04:00:00,2024-03-04 07:59:59,3506.92000000,3568.18000000,3459.03000000,3560.42000000,132120.45130000
ETHUSDT,2024-03-04 08:00:00,2024-03-04 11:59:59,3560.42000000,3610.00000000,3528.42000000,3593.01000000,184688.93210000
ETHUSDT,2024-03-04 12:00:00,2024-03-04 15:59:59,3593.00000000,3640.94000000,3558.30000000,3627.76000000,98817.44410000
ETHUSDT,2024-03-04 16:00:00,2024-03-04 19:59:59,3627.75000000,3697.20000000,3607.24000000,3689.81000000,115612.48940000
ETHUSDT,2024-03-04 20:00:00,2024-03-04 23:59:59,3689.81000000,3740.00000000,3641.50000000,3672.98000000,214653.25580000
ETHUSDT,2024-03-05 00:00:00,2024-03-05 03:59:59,3672.99000000,3742.00000000,3651.87000000,3731.45000000,96557.86150000
ETHUSDT,2024-03-05 04:00:00,2024-03-05 07:59:59,3731.46000000,3822.04000000,3730.80000000,3783.01000000,232303.13600000
ETHUSDT,2024-03-05 08:00:00,2024-03-05 11:59:59,3783.00000000,3796.07000000,3200.00000000,3376.46000000,421444.88510000
ETHUSDT,2024-03-05 12:00:00,2024-03-05 15:59:59,3376.46000000,3580.60000000,3324.68000000,3553.65000000,312333.23620000
ETHUSDT,2024-03-05 16:00:00,2024-03-05 19:59:59,3553.66000000,3591.23000000,3499.40000000,3538.01000000,115820.78030000
ETHUSDT,2024-03-05 20:00:00,2024-03-05 23:59:59,3538.01000000,3789.77000000,3536.20000000,3786.60000000,230737.84820000
ETHUSDT,2024-03-06 00:00:00,2024-03-06 03:59:59,3786.61000000,3899.47000000,3778.60000000,3879.74000000,201051.87560000
ETHUSDT,2024-03-06 04:00:00,2024-03-06 07:59:59,3879.74000000,3900.00000000,3724.00000000,3790.94000000,234039.79640000
ETHUSDT,2024-03-06 08:00:00,2024-03-06 11:59:59,3790.95000000,3880.00000000,3764.25000000,3852.59000000,107005.78880000
ETHUSDT,2024-03-06 12:00:00,2024-03-06 15:59:59,3852.59000000,3892.58000000,3792.70000000,3818.59000000,80838.62070000
ETHUSDT,2024-03-06 16:00:00,2024-03-06 19:59:59,3818.58000000,3852.69000000,3764.21000000,3775.18000000,101621.84970000
ETHUSDT,2024-03-06 20:00:00,2024-03-06 23:59:59,3775.18000000,3803.36000000,3735.00000000,3789.22000000,71852.47590000
ETHUSDT,2024-03-07 00:00:00,2024-03-07 03:59:59,3789.23000000,3814.92000000,3770.36000000,3787.58000000,73348.29970000
ETHUSDT,2024-03-07 04:00:00,2024-03-07 07:59:59,3787.58000000,3855.23000000,3765.12000000,3837.16000000,112772.69000000
ETHUSDT,2024-03-07 08:00:00,2024-03-07 11:59:59,3837.17000000,3883.77000000,3812.44000000,3870.19000000,78329.55250000
ETHUSDT,2024-03-07 12:00:00,2024-03-07 15:59:59,3870.19000000,3933.81000000,3840.00000000,3868.76000000,102855.80720000
ETHUSDT,2024-03-07 16:00:00,2024-03-07 19:59:59,3868.76000000,3940.60000000,3863.56000000,3900.85000000,77725.91570000
